"term","sentiment"
"shaken","-8.823529"
"shakeout","-38.235294"
"shakeouts","-23.529412"
"shakers","8.823529"
"shakeup","-17.647059"
"shakeups","-14.705882"
"shakier","-26.470588"
"shakiest","-35.294118"
"shakily","-20.588235"
"shakiness","-20.588235"
"shaking","-20.588235"
"shaky","-26.470588"
"shame","-61.764706"
"shamed","-76.470588"
"shamefaced","-67.647059"
"shamefacedly","-55.882353"
"shamefacedness","-58.823529"
"shamefast","-29.411765"
"shameful","-64.705882"
"shamefully","-55.882353"
"shamefulness","-70.588235"
"shamefulnesses","-67.647059"
"shameless","-41.176471"
"shamelessly","-41.176471"
"shamelessness","-41.176471"
"shamelessnesses","-58.823529"
"shames","-50"
"share","35.294118"
"shared","41.176471"
"shares","35.294118"
"sharing","52.941176"
"shattered","-61.764706"
"shit","-76.470588"
"shitake","-8.823529"
"shitakes","-32.352941"
"shithead","-91.176471"
"shitheads","-76.470588"
"shits","-61.764706"
"shittah","2.941176"
"shitted","-50"
"shittier","-61.764706"
"shittiest","-100"
"shittim","-17.647059"
"shittimwood","-8.823529"
"shitting","-52.941176"
"shitty","-76.470588"
"shock","-47.058824"
"shockable","-29.411765"
"shocked","-38.235294"
"shocker","-17.647059"
"shockers","-32.352941"
"shocking","-50"
"shockingly","-20.588235"
"shockproof","38.235294"
"shocks","-47.058824"
"shook","-11.764706"
"shoot","-41.176471"
"short-sighted","-35.294118"
"short-sightedness","-32.352941"
"shortage","-29.411765"
"shortages","-17.647059"
"shrew","-26.470588"
"shy","-29.411765"
"shyer","-23.529412"
"shying","-26.470588"
"shylock","-61.764706"
"shylocked","-20.588235"
"shylocking","-44.117647"
"shylocks","-41.176471"
"shyly","-20.588235"
"shyness","-38.235294"
"shynesses","-35.294118"
"shyster","-47.058824"
"shysters","-26.470588"
"sick","-67.647059"
"sicken","-55.882353"
"sickened","-73.529412"
"sickener","-64.705882"
"sickeners","-64.705882"
"sickening","-70.588235"
"sickeningly","-61.764706"
"sickens","-58.823529"
"sigh","2.941176"
"significance","32.352941"
"significant","23.529412"
"silencing","-14.705882"
"sillibub","-2.941176"
"sillier","29.411765"
"sillies","23.529412"
"silliest","23.529412"
"sillily","-2.941176"
"sillimanite","2.941176"
"sillimanites","5.882353"
"silliness","-26.470588"
"sillinesses","-35.294118"
"silly","2.941176"
"sin","-76.470588"
"sincere","50"
"sincerely","61.764706"
"sincereness","52.941176"
"sincerer","58.823529"
"sincerest","58.823529"
"sincerities","44.117647"
"sinful","-76.470588"
"singleminded","35.294118"
"sinister","-85.294118"
"sins","-58.823529"
"skeptic","-26.470588"
"skeptical","-38.235294"
"skeptically","-35.294118"
"skepticism","-29.411765"
"skepticisms","-35.294118"
"skeptics","-11.764706"
"slam","-47.058824"
"slap","17.647059"
"slash","-32.352941"
"slashed","-26.470588"
"slashes","-23.529412"
"slashing","-32.352941"
"slavery","-111.764706"
"slaw","61.764706"
"sleeplessness","-47.058824"
"slicker","11.764706"
"slickest","8.823529"
"sluggish","-50"
"slut","-82.352941"
"sluts","-79.411765"
"sluttier","-79.411765"
"sluttiest","-91.176471"
"sluttish","-64.705882"
"sluttishly","-61.764706"
"sluttishness","-73.529412"
"sluttishnesses","-58.823529"
"slutty","-67.647059"
"smart","50"
"smartass","-61.764706"
"smartasses","-50"
"smarted","20.588235"
"smarten","55.882353"
"smartened","44.117647"
"smartening","50"
"smartens","44.117647"
"smarter","58.823529"
"smartest","88.235294"
"smartie","38.235294"
"smarties","50"
"smarting","-20.588235"
"smartly","44.117647"
"smartness","58.823529"
"smartnesses","44.117647"
"smarts","47.058824"
"smartweed","5.882353"
"smartweeds","2.941176"
"smarty","32.352941"
"smear","-44.117647"
"smh","-38.235294"
"smilax","17.647059"
"smilaxes","8.823529"
"smile","44.117647"
"smiled","73.529412"
"smileless","-41.176471"
"smiler","50"
"smiles","61.764706"
"smiley","50"
"smileys","44.117647"
"smiling","58.823529"
"smilingly","67.647059"
"smog","-35.294118"
"smother","-52.941176"
"smothered","-26.470588"
"smothering","-41.176471"
"smothers","-55.882353"
"smothery","-32.352941"
"smug","23.529412"
"smugger","-29.411765"
"smuggest","-44.117647"
"smuggle","-47.058824"
"smuggled","-44.117647"
"smuggler","-61.764706"
"smugglers","-41.176471"
"smuggles","-50"
"smuggling","-61.764706"
"smugly","5.882353"
"smugness","-41.176471"
"smugnesses","-50"
"snafu","-73.529412"
"sneaky","-26.470588"
"snob","-58.823529"
"snobbery","-58.823529"
"snobbier","-20.588235"
"snobbiest","-14.705882"
"snobbily","-47.058824"
"snobbish","-26.470588"
"snobbishly","-35.294118"
"snobbishness","-32.352941"
"snobbishnesses","-50"
"snobbism","-29.411765"
"snobbisms","-8.823529"
"snobby","-50"
"snobs","-41.176471"
"snub","-52.941176"
"snubbed","-58.823529"
"snubbing","-26.470588"
"snubs","-61.764706"
"sob","-55.882353"
"sobbed","-55.882353"
"sobbing","-47.058824"
"sobering","-23.529412"
"sobs","-73.529412"
"sociabilities","35.294118"
"sociability","32.352941"
"sociable","55.882353"
"sociableness","44.117647"
"sociably","47.058824"
"sok","38.235294"
"solemn","-8.823529"
"solemnified","-14.705882"
"solemnifies","-14.705882"
"solemnify","8.823529"
"solemnifying","2.941176"
"solemnities","8.823529"
"solemnity","-32.352941"
"solemnization","20.588235"
"solemnize","8.823529"
"solemnized","-20.588235"
"solemnizes","17.647059"
"solemnizing","-17.647059"
"solemnly","23.529412"
"solid","17.647059"
"solidarity","35.294118"
"solution","38.235294"
"solutions","20.588235"
"solve","23.529412"
"solved","32.352941"
"solves","32.352941"
"solving","41.176471"
"somber","-52.941176"
"son-of-a-bitch","-79.411765"
"soothe","44.117647"
"soothed","14.705882"
"soothing","38.235294"
"sophisticated","76.470588"
"sore","-44.117647"
"sorrow","-70.588235"
"sorrowed","-70.588235"
"sorrower","-67.647059"
"sorrowful","-64.705882"
"sorrowfully","-67.647059"
"sorrowfulness","-73.529412"
"sorrowing","-50"
"sorrows","-47.058824"
"sorry","-8.823529"
"soulmate","85.294118"
"spam","-44.117647"
"spammer","-64.705882"
"spammers","-47.058824"
"spamming","-61.764706"
"spark","26.470588"
"sparkle","52.941176"
"sparkles","38.235294"
"sparkling","35.294118"
"special","50"
"speculative","11.764706"
"spirit","20.588235"
"spirited","38.235294"
"spiritless","-38.235294"
"spite","-70.588235"
"spited","-70.588235"
"spiteful","-55.882353"
"spitefully","-67.647059"
"spitefulness","-44.117647"
"spitefulnesses","-67.647059"
"spites","-41.176471"
"splendent","79.411765"
"splendid","82.352941"
"splendidly","61.764706"
"splendidness","67.647059"
"splendiferous","76.470588"
"splendiferously","55.882353"
"splendiferousness","50"
"splendor","88.235294"
"splendorous","64.705882"
"splendors","58.823529"
"splendour","64.705882"
"splendours","64.705882"
"splendrous","64.705882"
"sprightly","58.823529"
"squelched","-29.411765"
"stab","-82.352941"
"stabbed","-55.882353"
"stable","35.294118"
"stabs","-55.882353"
"stall","-23.529412"
"stalled","-23.529412"
"stalling","-23.529412"
"stamina","35.294118"
"stammer","-26.470588"
"stammered","-26.470588"
"stammerer","-32.352941"
"stammerers","-23.529412"
"stammering","-29.411765"
"stammers","-23.529412"
"stampede","-52.941176"
"stank","-55.882353"
"startle","-38.235294"
"startled","-20.588235"
"startlement","-14.705882"
"startlements","5.882353"
"startler","-23.529412"
"startlers","-14.705882"
"startles","-14.705882"
"startling","8.823529"
"startlingly","-8.823529"
"starve","-55.882353"
"starved","-76.470588"
"starves","-67.647059"
"starving","-52.941176"
"steadfast","29.411765"
"steal","-64.705882"
"stealable","-50"
"stealer","-50"
"stealers","-64.705882"
"stealing","-79.411765"
"stealings","-55.882353"
"steals","-67.647059"
"stealth","-8.823529"
"stealthier","-8.823529"
"stealthiest","11.764706"
"stealthily","2.941176"
"stealthiness","5.882353"
"stealths","-8.823529"
"stealthy","-2.941176"
"stench","-67.647059"
"stenches","-44.117647"
"stenchful","-70.588235"
"stenchy","-67.647059"
"stereotype","-38.235294"
"stereotyped","-35.294118"
"stifled","-41.176471"
"stimulate","26.470588"
"stimulated","26.470588"
"stimulates","29.411765"
"stimulating","55.882353"
"stingy","-47.058824"
"stink","-50"
"stinkard","-67.647059"
"stinkards","-29.411765"
"stinkbug","-5.882353"
"stinkbugs","-29.411765"
"stinker","-44.117647"
"stinkers","-35.294118"
"stinkhorn","-5.882353"
"stinkhorns","-23.529412"
"stinkier","-44.117647"
"stinkiest","-61.764706"
"stinking","-70.588235"
"stinkingly","-38.235294"
"stinko","-44.117647"
"stinkpot","-73.529412"
"stinkpots","-20.588235"
"stinks","-29.411765"
"stinkweed","-11.764706"
"stinkwood","-2.941176"
"stinky","-44.117647"
"stolen","-64.705882"
"stop","-35.294118"
"stopped","-26.470588"
"stopping","-17.647059"
"stops","-17.647059"
"stout","20.588235"
"straight","26.470588"
"strain","-5.882353"
"strained","-50"
"strainer","-23.529412"
"strainers","-8.823529"
"straining","-38.235294"
"strains","-35.294118"
"strange","-23.529412"
"strangely","-35.294118"
"strangled","-73.529412"
"strength","64.705882"
"strengthen","38.235294"
"strengthened","52.941176"
"strengthener","52.941176"
"strengtheners","41.176471"
"strengthening","64.705882"
"strengthens","58.823529"
"strengths","50"
"stress","-52.941176"
"stressed","-41.176471"
"stresses","-58.823529"
"stressful","-67.647059"
"stressfully","-76.470588"
"stressing","-44.117647"
"stressless","47.058824"
"stresslessness","47.058824"
"stressor","-52.941176"
"stressors","-61.764706"
"stricken","-67.647059"
"strike","-14.705882"
"strikers","-17.647059"
"strikes","-44.117647"
"strong","67.647059"
"strongbox","20.588235"
"strongboxes","8.823529"
"stronger","47.058824"
"strongest","55.882353"
"stronghold","14.705882"
"strongholds","29.411765"
"strongish","50"
"strongly","32.352941"
"strongman","20.588235"
"strongmen","14.705882"
"strongyl","17.647059"
"strongyles","5.882353"
"strongyloidosis","-23.529412"
"strongyls","2.941176"
"struck","-29.411765"
"struggle","-38.235294"
"struggled","-41.176471"
"struggler","-32.352941"
"strugglers","-41.176471"
"struggles","-44.117647"
"struggling","-52.941176"
"stubborn","-50"
"stubborner","-44.117647"
"stubbornest","-17.647059"
"stubbornly","-41.176471"
"stubbornness","-32.352941"
"stubbornnesses","-44.117647"
"stuck","-29.411765"
"stunk","-47.058824"
"stunned","-11.764706"
"stunning","47.058824"
"stuns","2.941176"
"stupid","-70.588235"
"stupider","-73.529412"
"stupidest","-70.588235"
"stupidities","-58.823529"
"stupidity","-55.882353"
"stupidly","-58.823529"
"stupidness","-50"
"stupidnesses","-76.470588"
"stupids","-67.647059"
"stutter","-29.411765"
"stuttered","-26.470588"
"stutterer","-29.411765"
"stutterers","-32.352941"
"stuttering","-38.235294"
"stutters","-29.411765"
"suave","58.823529"
"submissive","-38.235294"
"submissively","-29.411765"
"submissiveness","-20.588235"
"substantial","23.529412"
"subversive","-26.470588"
"succeed","64.705882"
"succeeded","52.941176"
"succeeder","35.294118"
"succeeders","38.235294"
"succeeding","64.705882"
"succeeds","64.705882"
"success","79.411765"
"successes","76.470588"
"successful","82.352941"
"successfully","64.705882"
"successfulness","79.411765"
"succession","23.529412"
"successional","26.470588"
"successionally","32.352941"
"successions","2.941176"
"successive","32.352941"
"successively","26.470588"
"successiveness","29.411765"
"successor","26.470588"
"successors","32.352941"
"suck","-55.882353"
"sucked","-58.823529"
"sucker","-70.588235"
"suckered","-58.823529"
"suckering","-61.764706"
"suckers","-67.647059"
"sucks","-44.117647"
"sucky","-55.882353"
"suffer","-73.529412"
"suffered","-64.705882"
"sufferer","-58.823529"
"sufferers","-70.588235"
"suffering","-61.764706"
"suffers","-61.764706"
"suicidal","-102.941176"
"suicide","-102.941176"
"suing","-32.352941"
"sulking","-44.117647"
"sulky","-23.529412"
"sullen","-50"
"sunnier","67.647059"
"sunniest","70.588235"
"sunny","52.941176"
"sunshine","64.705882"
"sunshiny","55.882353"
"super","85.294118"
"superb","91.176471"
"superior","73.529412"
"superiorities","23.529412"
"superiority","41.176471"
"superiorly","64.705882"
"superiors","29.411765"
"support","50"
"supported","38.235294"
"supporter","32.352941"
"supporters","55.882353"
"supporting","55.882353"
"supportive","35.294118"
"supportiveness","44.117647"
"supports","44.117647"
"supremacies","23.529412"
"supremacist","14.705882"
"supremacists","-29.411765"
"supremacy","5.882353"
"suprematists","11.764706"
"supreme","76.470588"
"supremely","79.411765"
"supremeness","67.647059"
"supremer","67.647059"
"supremest","64.705882"
"supremo","55.882353"
"supremos","38.235294"
"sure","38.235294"
"surefire","29.411765"
"surefooted","55.882353"
"surefootedly","47.058824"
"surefootedness","44.117647"
"surely","55.882353"
"sureness","58.823529"
"surer","35.294118"
"surest","38.235294"
"sureties","38.235294"
"surety","29.411765"
"suretyship","-2.941176"
"suretyships","11.764706"
"surprisal","44.117647"
"surprisals","20.588235"
"surprise","32.352941"
"surprised","26.470588"
"surpriser","17.647059"
"surprisers","8.823529"
"surprises","26.470588"
"surprising","32.352941"
"surprisingly","35.294118"
"survived","67.647059"
"surviving","35.294118"
"survivor","44.117647"
"suspect","-35.294118"
"suspected","-26.470588"
"suspecting","-20.588235"
"suspects","-41.176471"
"suspend","-38.235294"
"suspended","-61.764706"
"suspicion","-47.058824"
"suspicions","-44.117647"
"suspicious","-44.117647"
"suspiciously","-50"
"suspiciousness","-35.294118"
"sux","-44.117647"
"swak","67.647059"
"swear","-5.882353"
"swearing","-29.411765"
"swears","5.882353"
"sweet","58.823529"
"sweet<3","88.235294"
"sweetheart","97.058824"
"sweethearts","82.352941"
"sweetie","64.705882"
"sweeties","61.764706"
"sweetly","61.764706"
"sweetness","64.705882"
"sweets","64.705882"
"swift","23.529412"
"swiftly","35.294118"
"swindle","-70.588235"
"swindles","-44.117647"
"swindling","-58.823529"
"sympathetic","67.647059"
"sympathy","44.117647"
"talent","52.941176"
"talented","67.647059"
"talentless","-47.058824"
"talents","58.823529"
"tantrum","-52.941176"
"tantrums","-44.117647"
"tard","-73.529412"
"tears","-26.470588"
"teas","8.823529"
"tease","-38.235294"
"teased","-35.294118"
"teasel","-2.941176"
"teaseled","-23.529412"
"teaseler","-23.529412"
"teaselers","-35.294118"
"teaseling","-11.764706"
"teaselled","-11.764706"
"teaselling","-5.882353"
"teasels","-2.941176"
"teaser","-29.411765"
"teasers","-20.588235"
"teases","-35.294118"
"teashops","5.882353"
"teasing","-8.823529"
"teasingly","-11.764706"
"teaspoon","5.882353"
"teaspoonful","5.882353"
"teaspoonfuls","11.764706"
"teaspoons","14.705882"
"teaspoonsful","8.823529"
"temper","-52.941176"
"tempers","-38.235294"
"tendered","14.705882"
"tenderer","17.647059"
"tenderers","35.294118"
"tenderest","41.176471"
"tenderfeet","-11.764706"
"tenderfoot","-2.941176"
"tenderfoots","-14.705882"
"tenderhearted","44.117647"
"tenderheartedly","79.411765"
"tenderheartedness","20.588235"
"tenderheartednesses","82.352941"
"tendering","17.647059"
"tenderization","5.882353"
"tenderize","2.941176"
"tenderized","2.941176"
"tenderizer","11.764706"
"tenderizes","8.823529"
"tenderizing","8.823529"
"tenderloin","-5.882353"
"tenderloins","11.764706"
"tenderly","52.941176"
"tenderness","52.941176"
"tendernesses","26.470588"
"tenderometer","5.882353"
"tenderometers","5.882353"
"tenders","17.647059"
"tense","-41.176471"
"tensed","-29.411765"
"tensely","-35.294118"
"tenseness","-44.117647"
"tenser","-44.117647"
"tenses","-26.470588"
"tensest","-35.294118"
"tensing","-29.411765"
"tension","-38.235294"
"tensional","-23.529412"
"tensioned","-11.764706"
"tensioner","-47.058824"
"tensioners","-26.470588"
"tensioning","-41.176471"
"tensionless","17.647059"
"tensions","-50"
"terrible","-61.764706"
"terribleness","-55.882353"
"terriblenesses","-76.470588"
"terribly","-76.470588"
"terrific","61.764706"
"terrifically","50"
"terrified","-88.235294"
"terrifies","-76.470588"
"terrify","-67.647059"
"terrifying","-79.411765"
"terror","-70.588235"
"terrorise","-91.176471"
"terrorised","-97.058824"
"terrorises","-97.058824"
"terrorising","-88.235294"
"terrorism","-105.882353"
"terrorisms","-94.117647"
"terrorist","-108.823529"
"terroristic","-97.058824"
"terrorists","-91.176471"
"terrorization","-79.411765"
"terrorize","-97.058824"
"terrorized","-91.176471"
"terrorizes","-91.176471"
"terrorizing","-88.235294"
"terrorless","26.470588"
"terrors","-76.470588"
"tgif","67.647059"
"thank","44.117647"
"thanked","55.882353"
"thankful","79.411765"
"thankfuller","55.882353"
"thankfullest","58.823529"
"thankfully","52.941176"
"thankfulness","61.764706"
"thanks","55.882353"
"thief","-70.588235"
"thieve","-64.705882"
"thieved","-41.176471"
"thieveries","-61.764706"
"thievery","-58.823529"
"thieves","-67.647059"
"thks","41.176471"
"thorny","-32.352941"
"thoughtful","47.058824"
"thoughtfully","50"
"thoughtfulness","55.882353"
"thoughtless","-58.823529"
"threat","-70.588235"
"threaten","-47.058824"
"threatened","-58.823529"
"threatener","-41.176471"
"threateners","-52.941176"
"threatening","-70.588235"
"threateningly","-64.705882"
"threatens","-47.058824"
"threating","-58.823529"
"threats","-52.941176"
"thrill","44.117647"
"thrilled","55.882353"
"thriller","11.764706"
"thrillers","2.941176"
"thrilling","61.764706"
"thrillingly","58.823529"
"thrills","44.117647"
"thwarted","-2.941176"
"thwarting","-20.588235"
"thwarts","-11.764706"
"thx","44.117647"
"tia","67.647059"
"ticked","-52.941176"
"timid","-29.411765"
"timider","-29.411765"
"timidest","-26.470588"
"timidities","-20.588235"
"timidity","-38.235294"
"timidly","-20.588235"
"timidness","-29.411765"
"timorous","-23.529412"
"tired","-55.882353"
"tits","-26.470588"
"tmi","-8.823529"
"tnx","32.352941"
"tolerance","35.294118"
"tolerances","8.823529"
"tolerant","32.352941"
"tolerantly","11.764706"
"toothless","-41.176471"
"top","23.529412"
"tops","67.647059"
"torn","-29.411765"
"torture","-85.294118"
"tortured","-76.470588"
"torturer","-67.647059"
"torturers","-102.941176"
"tortures","-73.529412"
"torturing","-88.235294"
"torturous","-79.411765"
"torturously","-64.705882"
"totalitarian","-61.764706"
"totalitarianism","-79.411765"
"tough","-14.705882"
"toughed","20.588235"
"toughen","2.941176"
"toughened","2.941176"
"toughening","26.470588"
"toughens","-5.882353"
"tougher","20.588235"
"toughest","-8.823529"
"toughie","-20.588235"
"toughies","-17.647059"
"toughing","-14.705882"
"toughish","-29.411765"
"toughly","-32.352941"
"toughness","-5.882353"
"toughnesses","8.823529"
"toughs","-23.529412"
"toughy","-14.705882"
"tout","-14.705882"
"touted","-5.882353"
"touting","-20.588235"
"touts","-2.941176"
"tragedian","-14.705882"
"tragedians","-29.411765"
"tragedienne","-11.764706"
"tragediennes","-41.176471"
"tragedies","-55.882353"
"tragedy","-100"
"tragic","-58.823529"
"tragical","-70.588235"
"tragically","-79.411765"
"tragicomedy","5.882353"
"tragicomic","-5.882353"
"tragics","-64.705882"
"tranquil","5.882353"
"tranquiler","55.882353"
"tranquilest","47.058824"
"tranquilities","44.117647"
"tranquility","52.941176"
"tranquilize","8.823529"
"tranquilized","-5.882353"
"tranquilizer","-2.941176"
"tranquilizers","-11.764706"
"tranquilizes","-2.941176"
"tranquilizing","-14.705882"
"tranquillest","23.529412"
"tranquillities","14.705882"
"tranquillity","52.941176"
"tranquillized","-5.882353"
"tranquillizer","-2.941176"
"tranquillizers","-5.882353"
"tranquillizes","2.941176"
"tranquillizing","23.529412"
"tranquilly","35.294118"
"tranquilness","44.117647"
"trap","-38.235294"
"trapped","-70.588235"
"trauma","-52.941176"
"traumas","-64.705882"
"traumata","-50"
"traumatic","-79.411765"
"traumatically","-82.352941"
"traumatise","-82.352941"
"traumatised","-70.588235"
"traumatises","-64.705882"
"traumatising","-55.882353"
"traumatism","-70.588235"
"traumatization","-88.235294"
"traumatizations","-64.705882"
"traumatize","-70.588235"
"traumatized","-50"
"traumatizes","-41.176471"
"traumatizing","-67.647059"
"travesty","-79.411765"
"treason","-55.882353"
"treasonous","-79.411765"
"treasurable","73.529412"
"treasure","35.294118"
"treasured","76.470588"
"treasurer","14.705882"
"treasurers","11.764706"
"treasurership","11.764706"
"treasurerships","35.294118"
"treasures","52.941176"
"treasuries","26.470588"
"treasuring","61.764706"
"treasury","23.529412"
"treat","50"
"tremble","-32.352941"
"trembled","-32.352941"
"trembler","-17.647059"
"tremblers","-29.411765"
"trembles","-2.941176"
"trembling","-44.117647"
"trembly","-35.294118"
"tremulous","-29.411765"
"trick","-5.882353"
"tricked","-17.647059"
"tricker","-26.470588"
"trickeries","-35.294118"
"trickers","-41.176471"
"trickery","-32.352941"
"trickie","-11.764706"
"trickier","-20.588235"
"trickiest","-35.294118"
"trickily","-23.529412"
"trickiness","-35.294118"
"trickinesses","-11.764706"
"tricking","2.941176"
"trickish","-29.411765"
"trickishly","-20.588235"
"trickishness","-11.764706"
"trickled","2.941176"
"trickledown","-20.588235"
"trickles","5.882353"
"trickling","-5.882353"
"trickly","-8.823529"
"tricks","-14.705882"
"tricksier","-14.705882"
"tricksiness","-29.411765"
"trickster","-26.470588"
"tricksters","-38.235294"
"tricksy","-23.529412"
"tricky","-17.647059"
"trite","-23.529412"
"triumph","61.764706"
"triumphal","58.823529"
"triumphalisms","55.882353"
"triumphalist","14.705882"
"triumphalists","26.470588"
"triumphant","70.588235"
"triumphantly","67.647059"
"triumphed","64.705882"
"triumphing","67.647059"
"triumphs","58.823529"
"trivial","-2.941176"
"trivialise","-23.529412"
"trivialised","-23.529412"
"trivialises","-32.352941"
"trivialising","-41.176471"
"trivialities","-29.411765"
"triviality","-14.705882"
"trivialization","-26.470588"
"trivializations","-20.588235"
"trivialize","-32.352941"
"trivialized","-17.647059"
"trivializes","-29.411765"
"trivializing","-17.647059"
"trivially","11.764706"
"trivium","-8.823529"
"trouble","-50"
"troubled","-58.823529"
"troublemaker","-58.823529"
"troublemakers","-64.705882"
"troublemaking","-52.941176"
"troubler","-41.176471"
"troublers","-55.882353"
"troubles","-58.823529"
"troubleshoot","23.529412"
"troubleshooter","29.411765"
"troubleshooters","23.529412"
"troubleshooting","20.588235"
"troubleshoots","14.705882"
"troublesome","-67.647059"
"troublesomely","-52.941176"
"troublesomeness","-55.882353"
"troubling","-73.529412"
"troublous","-61.764706"
"troublously","-61.764706"
"true","52.941176"
"trueness","61.764706"
"truer","44.117647"
"truest","55.882353"
"truly","55.882353"
"trust","67.647059"
"trustability","61.764706"
"trustable","67.647059"
"trustbuster","-14.705882"
"trusted","61.764706"
"trustee","29.411765"
"trustees","8.823529"
"trusteeship","14.705882"
"trusteeships","17.647059"
"truster","55.882353"
"trustful","61.764706"
"trustfully","44.117647"
"trustfulness","61.764706"
"trustier","38.235294"
"trusties","29.411765"
"trustiest","64.705882"
"trustily","47.058824"
"trustiness","47.058824"
"trusting","50"
"trustingly","47.058824"
"trustingness","47.058824"
"trustless","-67.647059"
"trustor","11.764706"
"trustors","35.294118"
"trusts","61.764706"
"trustworthily","67.647059"
"trustworthiness","52.941176"
"trustworthy","76.470588"
"trusty","64.705882"
"truth","38.235294"
"truthful","58.823529"
"truthfully","55.882353"
"truthfulness","50"
"truths","52.941176"
"tumor","-47.058824"
"turmoil","-44.117647"
"twat","-100"
"tx","44.117647"
"txs","32.352941"
"ty","47.058824"
"tyvm","73.529412"
"ugh","-52.941176"
"uglier","-64.705882"
"uglies","-58.823529"
"ugliest","-82.352941"
"uglification","-64.705882"
"uglified","-44.117647"
"uglifies","-52.941176"
"uglify","-61.764706"
"uglifying","-64.705882"
"uglily","-61.764706"
"ugliness","-79.411765"
"uglinesses","-73.529412"
"ugly","-67.647059"
"unacceptable","-58.823529"
"unappreciated","-50"
"unapproved","-41.176471"
"unattractive","-55.882353"
"unaware","-23.529412"
"unbelievable","23.529412"
"unbelieving","-23.529412"
"unbiased","-2.941176"
"uncertain","-35.294118"
"uncertainly","-41.176471"
"uncertainness","-38.235294"
"uncertainties","-41.176471"
"uncertainty","-41.176471"
"unclear","-29.411765"
"uncomfortable","-47.058824"
"uncomfortably","-50"
"uncompelling","-26.470588"
"unconcerned","-26.470588"
"unconfirmed","-14.705882"
"uncontrollability","-50"
"uncontrollable","-44.117647"
"uncontrollably","-44.117647"
"uncontrolled","-29.411765"
"unconvinced","-47.058824"
"uncredited","-29.411765"
"undecided","-26.470588"
"underestimate","-35.294118"
"underestimated","-32.352941"
"underestimates","-32.352941"
"undermine","-35.294118"
"undermined","-44.117647"
"undermines","-41.176471"
"undermining","-44.117647"
"undeserving","-55.882353"
"undesirable","-55.882353"
"unease","-50"
"uneasier","-41.176471"
"uneasiest","-61.764706"
"uneasily","-41.176471"
"uneasiness","-47.058824"
"uneasinesses","-52.941176"
"uneasy","-47.058824"
"unemployment","-55.882353"
"unequal","-41.176471"
"unequaled","14.705882"
"unethical","-67.647059"
"unfair","-61.764706"
"unfocused","-50"
"unfortunate","-58.823529"
"unfortunately","-41.176471"
"unfortunates","-55.882353"
"unfriendly","-44.117647"
"unfulfilled","-52.941176"
"ungrateful","-58.823529"
"ungratefully","-52.941176"
"ungratefulness","-47.058824"
"unhappier","-70.588235"
"unhappiest","-73.529412"
"unhappily","-55.882353"
"unhappiness","-70.588235"
"unhappinesses","-64.705882"
"unhappy","-52.941176"
"unhealthy","-70.588235"
"unified","47.058824"
"unimportant","-38.235294"
"unimpressed","-41.176471"
"unimpressive","-41.176471"
"unintelligent","-58.823529"
"uninvolved","-64.705882"
"uninvolving","-58.823529"
"united","52.941176"
"unjust","-67.647059"
"unkind","-47.058824"
"unlovable","-79.411765"
"unloved","-55.882353"
"unlovelier","-55.882353"
"unloveliest","-55.882353"
"unloveliness","-58.823529"
"unlovely","-61.764706"
"unloving","-67.647059"
"unmatched","-8.823529"
"unmotivated","-41.176471"
"unpleasant","-61.764706"
"unprofessional","-67.647059"
"unprotected","-44.117647"
"unresearched","-32.352941"
"unsatisfied","-50"
"unsavory","-55.882353"
"unsecured","-47.058824"
"unsettled","-38.235294"
"unsophisticated","-35.294118"
"unstable","-44.117647"
"unstoppable","-23.529412"
"unsuccessful","-44.117647"
"unsuccessfully","-50"
"unsupported","-50"
"unsure","-29.411765"
"unsurely","-38.235294"
"untarnished","47.058824"
"unwanted","-26.470588"
"unwelcome","-50"
"unworthy","-58.823529"
"upset","-47.058824"
"upsets","-44.117647"
"upsetter","-55.882353"
"upsetters","-58.823529"
"upsetting","-61.764706"
"uptight","-47.058824"
"uptightness","-35.294118"
"urgent","23.529412"
"urw","55.882353"
"useful","55.882353"
"usefully","52.941176"
"usefulness","35.294118"
"useless","-52.941176"
"uselessly","-44.117647"
"uselessness","-47.058824"
"v.v","-85.294118"
"vague","-11.764706"
"vain","-52.941176"
"validate","44.117647"
"validated","26.470588"
"validates","41.176471"
"validating","41.176471"
"valuable","61.764706"
"valuableness","50"
"valuables","61.764706"
"valuably","67.647059"
"value","41.176471"
"valued","55.882353"
"values","50"
"valuing","41.176471"
"vanity","-26.470588"
"vbg","61.764706"
"vbs","91.176471"
"verdict","17.647059"
"verdicts","8.823529"
"vested","17.647059"
"vexation","-55.882353"
"vexing","-58.823529"
"vibrant","70.588235"
"vicious","-44.117647"
"viciously","-38.235294"
"viciousness","-70.588235"
"viciousnesses","-17.647059"
"victim","-32.352941"
"victimhood","-58.823529"
"victimhoods","-26.470588"
"victimise","-32.352941"
"victimised","-44.117647"
"victimises","-35.294118"
"victimising","-73.529412"
"victimization","-67.647059"
"victimizations","-44.117647"
"victimize","-73.529412"
"victimized","-52.941176"
"victimizer","-52.941176"
"victimizers","-47.058824"
"victimizes","-44.117647"
"victimizing","-76.470588"
"victimless","17.647059"
"victimologies","-17.647059"
"victimologist","-14.705882"
"victimologists","-11.764706"
"victimology","8.823529"
"victims","-38.235294"
"vigilant","20.588235"
"vigor","32.352941"
"vigorish","-11.764706"
"vigorishes","11.764706"
"vigoroso","44.117647"
